inadimplente_2anos,idade,renda_mensal,dependentes,uso_limite_rotativo,razao_divida,linhas_credito_abertas,financiamentos_imobiliarios,atrasos_30_59_dias,atrasos_60_89_dias,atrasos_90_mais_dias
0,40,5000.0,2.0,0.017784149,0.421515697,19,2,0,0,0
0,57,,0.0,0.0,2.0,4,2,0,0,0
0,43,2000.0,1.0,0.9999999,0.0,0,0,98,98,98
0,36,6365.0,0.0,0.9999999,0.155827835,3,0,1,0,1
0,71,7000.0,0.0,0.0,0.211684045,13,2,0,0,0
0,45,5100.0,1.0,0.186001591,0.103509116,14,0,0,0,0
0,54,10000.0,2.0,0.432134218,0.732726727,19,2,1,0,0
0,31,2000.0,0.0,0.121270298,0.228885557,5,0,0,0,0
0,64,,0.0,0.0,2.0,7,0,0,0,0
0,86,6666.0,1.0,0.047555787,0.451927404,30,2,0,0,0
0,37,,0.0,0.114640315,2.0,4,1,0,0,0
0,68,5000.0,0.0,0.116368656,0.442911418,23,2,0,0,0
0,36,4163.0,0.0,0.026982939,0.154658982,10,0,0,0,0
0,31,2600.0,0.0,0.047229235,0.887351019,5,1,0,0,0
0,66,11958.0,0.0,0.444477339,0.478802575,35,2,0,0,0
0,50,10500.0,1.0,0.203090833,0.081611275,4,0,0,0,0
0,47,4300.0,1.0,0.77447184,0.499883748,5,1,4,0,1
0,62,4724.0,1.0,0.311373309,0.341587302,4,1,0,0,0
0,42,9000.0,2.0,0.744989575,0.258749028,12,0,0,0,0
0,48,13300.0,1.0,0.477571147,0.445079317,15,4,0,0,0
0,77,21500.0,1.0,0.657703319,0.178177759,18,1,0,0,0
0,48,5205.0,1.0,0.392326605,0.476565501,10,1,0,0,0
0,29,860.0,0.0,0.035609133,0.030197445,3,0,0,0,0
0,40,22500.0,1.0,0.145734987,0.132527443,8,2,0,0,0
0,40,6905.0,2.0,0.489865413,0.650304083,13,2,0,0,0
1,62,4300.0,0.0,0.808814528,0.279004883,12,0,0,0,0
0,27,2665.0,0.0,0.02169783,0.002250563,2,0,0,0,0
0,25,,0.0,0.9999999,2.0,1,0,0,0,0
0,69,4900.0,1.0,0.046032153,0.410324424,13,1,0,0,0
0,37,10050.0,3.0,0.234179272,0.241170033,5,1,0,0,0
0,77,27350.0,0.0,0.122516524,0.040802896,11,2,0,0,0
0,62,6666.0,3.0,0.038893871,0.192440378,10,2,0,0,0
0,46,8600.0,2.0,0.206145917,0.569701198,4,2,0,0,0
0,65,9681.0,0.0,0.194963133,0.298078909,16,1,0,0,0
0,49,,0.0,0.237083484,2.0,18,1,0,0,0
0,31,5300.0,1.0,0.92020399,0.376721373,2,1,0,0,0
0,50,,,0.091521816,2.0,6,1,0,0,0
0,35,13541.0,0.0,0.714846733,0.103825137,6,0,1,0,0
0,71,,0.0,0.027848423,2.0,12,1,0,0,0
0,25,1800.0,0.0,0.673326673,0.011104942,1,0,0,0,0
0,47,,2.0,0.0,0.0,2,0,0,0,0
0,77,2000.0,0.0,0.175626681,0.179410295,7,0,0,0,0
0,46,,0.0,0.139403139,2.0,7,0,0,0,0
0,62,6061.0,1.0,0.71335613,0.422632794,15,1,0,0,0
0,78,3000.0,0.0,0.056753033,0.451849384,9,2,0,0,0
0,57,15833.0,0.0,0.90824437,0.586648983,20,2,0,0,0
0,49,,4.0,0.9999999,2.0,1,1,0,0,0
0,48,,0.0,0.118494075,2.0,5,2,0,0,0
1,34,4988.0,2.0,0.9999999,0.136099419,2,1,1,0,1
0,78,5888.0,1.0,0.229443152,0.303107489,15,2,0,0,0
0,63,3900.0,0.0,0.01347333,0.293514483,9,1,0,0,0
0,58,11543.0,2.0,0.227218021,0.288808039,10,2,0,0,0
0,68,3200.0,0.0,0.042991402,0.079037801,2,0,0,1,0
0,24,4500.0,0.0,0.017663723,0.116196401,4,0,0,0,0
0,60,,2.0,0.060986023,2.0,7,1,0,0,0
0,57,6500.0,0.0,0.0,0.190586064,3,0,0,0,0
0,58,14944.0,0.0,0.191723652,0.211241218,5,3,0,0,0
0,74,2500.0,0.0,0.023121523,0.414234306,4,1,0,0,0
1,33,2496.0,0.0,0.35552064,0.790949139,5,0,0,0,3
0,63,6900.0,0.0,0.343813717,0.513258948,12,2,1,0,0
0,42,13000.0,3.0,0.14500703,0.157449427,6,1,0,0,0
0,50,,2.0,0.26061064,2.0,5,0,0,0,0
0,66,7700.0,2.0,0.008649935,0.177379561,11,1,0,0,0
0,42,7198.0,1.0,0.504815275,0.742880956,6,2,0,0,0
0,53,1750.0,2.0,0.002526183,0.516847516,5,1,0,0,0
0,63,8650.0,2.0,0.9999999,0.598890302,5,1,1,0,0
0,78,1435.0,0.0,0.769046191,0.26183844,6,1,0,0,0
0,47,6986.0,2.0,0.404004495,0.203234579,10,1,1,0,0
0,62,5600.0,0.0,0.028419716,0.33065524,18,2,0,0,0
0,55,4954.0,1.0,0.105137541,0.53481332,10,1,1,0,0
0,53,,0.0,0.101289871,2.0,4,1,0,0,0
0,52,8850.0,1.0,0.077099143,0.49214778,11,3,0,0,0
0,38,3001.0,1.0,0.890821836,0.046968688,3,0,0,0,0
0,72,1600.0,0.0,0.197253516,0.254216115,11,0,0,0,0
0,49,3729.0,0.0,0.034453501,0.347184987,6,1,0,0,0
0,31,3000.0,0.0,0.268473153,0.043318894,2,0,0,0,0
0,77,,0.0,0.9999999,2.0,3,1,1,0,0
0,64,7093.0,0.0,0.155779428,0.818297153,17,2,0,0,0
0,52,12200.0,1.0,0.140673621,0.293582493,14,1,0,0,0
0,73,3186.0,0.0,0.07003742,0.726702228,17,3,1,0,0
1,40,,0.0,0.138045262,2.0,12,0,0,0,0
0,74,,0.0,0.033838122,2.0,8,0,0,0,0
0,49,7860.0,0.0,0.0,0.118432769,3,1,0,0,0
0,41,,2.0,0.085598288,2.0,5,0,0,0,0
0,55,3100.0,0.0,0.0,0.722670106,16,2,1,0,0
0,58,2916.0,0.0,0.03298193,0.37881385,14,1,0,0,0
0,46,2900.0,1.0,0.974540624,0.412616339,6,0,2,0,0
0,54,7500.0,2.0,0.001371537,0.188108252,7,2,0,0,0
0,65,,0.0,0.001241749,2.0,6,1,0,0,0
0,43,4540.0,0.0,0.028229986,0.427659106,6,2,0,0,0
0,78,7886.0,0.0,0.020927619,0.022188411,8,0,0,0,0
0,76,,0.0,0.005724877,2.0,10,1,0,0,0
0,52,,0.0,0.062607753,2.0,6,1,0,0,0
1,33,2000.0,3.0,0.9999999,0.740129935,6,0,1,0,0
0,45,,0.0,0.011951519,2.0,7,1,0,0,0
0,29,4000.0,0.0,0.016569062,0.312171957,3,1,1,0,0
0,44,5000.0,0.0,0.467890699,0.445710858,7,1,0,0,0
0,46,6500.0,3.0,0.394331494,0.79049377,21,3,0,0,0
0,31,4200.0,0.0,0.735055197,0.209711973,6,0,0,0,0
0,87,5012.0,0.0,0.9999999,0.084979054,10,0,0,0,0
0,31,4500.0,0.0,0.14669333,0.01244168,5,0,0,0,0
0,63,,0.0,0.9999999,2.0,7,1,0,0,0
0,50,,0.0,0.032061832,2.0,8,1,0,0,0
0,49,10421.0,2.0,0.390790915,0.338034926,7,3,0,0,0
0,51,3250.0,0.0,0.015224305,0.01445709,6,0,0,0,0
0,60,4400.0,0.0,0.032664852,0.511929107,9,1,0,0,0
0,28,1916.0,1.0,0.008138904,0.887323944,7,1,0,0,0
0,26,,0.0,0.02753971,2.0,6,0,0,0,0
0,70,6101.0,0.0,0.201224847,0.066207801,5,0,0,0,0
0,41,4700.0,1.0,0.069607819,0.434588385,13,2,2,0,0
1,26,2700.0,1.0,1.114863364,0.353942984,5,0,0,1,1
0,38,4650.0,0.0,0.089877386,0.42829499,7,1,0,0,0
0,71,,0.0,0.162183782,2.0,8,1,0,0,0
0,36,6000.0,0.0,0.008967163,0.403766039,7,2,0,0,0
0,32,3167.0,0.0,0.518354872,0.482007576,10,0,1,0,0
0,55,4733.0,0.0,0.225239439,0.079636671,6,0,0,0,0
0,33,5491.0,0.0,0.0,0.508375819,11,2,0,0,0
1,43,2700.0,0.0,0.979673442,0.543132173,4,2,2,3,1
0,51,2790.0,1.0,0.09339013,0.176280903,5,0,0,1,0
0,23,,0.0,0.984031936,2.0,1,0,0,0,0
0,48,,0.0,0.291410918,2.0,7,2,0,0,1
0,40,4054.0,0.0,0.022200266,0.612083847,11,2,0,0,0
0,60,8000.0,1.0,0.002701264,0.000624922,4,0,0,0,0
0,45,9324.0,1.0,0.310505414,0.096085791,4,0,1,0,0
0,80,,0.0,0.009700926,2.0,4,0,0,0,0
0,45,,0.0,0.225362294,2.0,5,0,0,0,0
0,60,13000.0,1.0,0.142444176,0.21344512,10,3,0,0,0
0,48,4220.0,0.0,0.856541755,0.377398721,8,1,2,0,0
0,35,4166.0,1.0,0.900199601,0.037676986,3,0,0,0,0
0,82,15927.0,0.0,0.64740455,0.293696635,13,2,0,0,0
0,52,16666.0,2.0,0.605744881,0.495050099,45,4,2,2,0
0,63,3350.0,0.0,0.018974471,0.336317517,14,1,0,0,0
0,37,8333.0,0.0,0.09483691,0.294456443,6,2,0,0,0
0,46,1.0,0.0,0.845505568,2.0,9,2,0,0,0
0,58,5500.0,1.0,0.00624674,0.537356844,31,1,0,0,0
0,53,8299.0,1.0,0.019999206,0.18313253,6,1,0,0,0
0,85,4500.0,1.0,0.089172421,0.042212842,10,0,0,0,0
0,31,5100.0,0.0,0.221809949,0.073514997,3,0,0,0,0
0,83,10000.0,0.0,0.019394596,0.00359964,6,0,0,0,0
0,47,,0.0,0.0,2.0,9,1,0,0,0
0,50,12500.0,3.0,0.039849004,0.328613711,11,2,1,0,0
1,37,,2.0,0.914159042,2.0,13,1,5,1,0
0,54,4725.0,0.0,0.177675224,0.441388066,9,1,0,0,0
0,56,4000.0,1.0,0.06269104,0.379155211,11,1,0,0,0
0,57,5000.0,1.0,0.832300444,0.276544691,8,0,0,0,0
0,67,2678.0,0.0,0.136913853,0.670772676,18,2,0,0,0
0,66,7673.0,0.0,0.002235261,0.036226218,12,0,0,0,0
0,51,6500.0,0.0,0.070230866,0.402553453,10,1,0,0,0
0,49,,2.0,0.203112501,2.0,3,0,0,0,0
0,24,,0.0,0.103448276,2.0,4,0,0,0,0
0,57,16500.0,0.0,0.01457421,0.001454457,6,0,0,0,0
0,84,6000.0,1.0,0.006815214,0.003666056,9,0,0,0,0
0,77,5226.0,0.0,0.097301626,0.111918883,20,0,0,0,0
0,75,4000.0,0.0,0.027184782,0.540614846,15,2,0,0,0
0,24,,0.0,0.9999999,0.0,0,0,0,0,1
0,39,9224.0,2.0,0.954560604,0.519349593,7,2,2,0,0
0,47,9138.0,3.0,0.026107032,0.075828865,9,0,0,0,0
0,34,1000.0,1.0,0.0,0.0,5,0,0,0,0
0,71,,0.0,0.0,0.0,3,0,0,0,0
0,55,,0.0,0.095225851,2.0,2,0,0,0,0
0,32,,0.0,0.9999999,0.0,0,0,0,0,1
0,29,3608.0,0.0,0.063077477,0.660570795,7,1,0,0,0
0,43,5610.0,0.0,0.540087872,0.204776332,7,0,0,0,0
0,48,7609.0,0.0,0.630170102,0.677003942,8,2,0,0,0
0,61,17000.0,0.0,0.039288961,0.705076172,7,3,0,0,0
0,58,22547.0,0.0,0.0,0.206182367,6,2,0,0,0
0,47,7174.0,1.0,0.0,0.315679443,4,1,0,0,0
0,47,14000.0,2.0,0.081483001,0.173916149,6,1,0,0,0
0,36,5850.0,2.0,0.385863268,0.499914545,10,1,1,0,0
0,61,6000.0,0.0,0.13756753,0.87052158,19,1,0,0,0
0,31,3030.0,0.0,0.987099548,0.83734741,8,1,4,0,1
0,54,,0.0,0.229446467,2.0,11,2,0,0,0
0,43,6143.0,0.0,0.527074937,0.631184896,10,2,0,0,0
0,52,4195.0,0.0,0.883070564,0.585795996,12,0,0,0,0
0,76,6017.0,0.0,0.045217328,0.058657361,8,1,0,0,0
0,36,6666.0,0.0,0.172877966,0.720563972,9,2,0,0,0
0,61,10500.0,0.0,0.366447673,0.261498905,13,2,1,0,0
0,32,4166.0,1.0,0.170055701,0.525797936,8,2,0,0,0
1,48,5177.0,0.0,0.694320256,0.75164156,13,2,0,0,0
1,64,,2.0,0.779388084,2.0,7,0,3,1,2
0,58,5383.0,0.0,0.131156284,0.4801263,14,2,0,0,0
0,73,3600.0,0.0,0.150576988,0.404887531,7,1,0,0,0
0,47,,0.0,0.000257641,2.0,10,3,1,0,0
0,55,10050.0,2.0,0.081218376,0.184956721,8,1,0,0,0
0,50,2917.0,3.0,0.922274472,0.674091844,15,0,1,0,0
0,59,6100.0,1.0,0.039302435,0.247172595,17,1,0,0,0
1,38,7000.0,1.0,0.168541252,0.26881874,12,1,1,0,0
0,55,2000.0,0.0,0.096972701,0.306346827,9,1,0,0,0
1,34,4166.0,4.0,1.287356322,0.140388769,5,0,1,0,0
0,48,5400.0,0.0,0.9999999,0.075726717,2,0,0,0,0
0,24,1700.0,0.0,0.081687393,0.136978248,4,0,0,0,0
0,62,3000.0,3.0,0.079160023,0.414195268,14,0,0,0,0
0,64,12347.0,0.0,0.220173135,0.290087464,24,2,0,0,0
0,66,3333.0,1.0,0.21695296,0.071685663,4,0,0,0,0
0,79,10300.0,1.0,0.024957725,0.065818853,16,0,0,0,0
0,69,7557.0,0.0,0.074234838,0.297168563,28,1,0,0,0
0,28,2961.0,1.0,0.887043189,0.189061445,6,0,0,0,0
0,55,1971.0,0.0,0.18264457,0.37525355,9,1,0,0,0
0,44,7000.0,3.0,0.140313528,0.494929296,8,2,0,0,0
0,35,0.0,0.0,0.9999999,2.0,4,1,0,0,0
0,77,,0.0,0.0,0.0,6,0,0,0,0
0,39,3000.0,3.0,0.072830895,0.220593136,7,0,0,0,0
1,49,1600.0,3.0,0.76325604,1.102435978,7,2,1,0,0
0,51,5090.0,0.0,0.0,0.242781379,4,1,0,0,0
1,44,,0.0,0.9999999,2.0,1,0,1,0,3
0,62,9416.0,2.0,0.4511298,0.57693533,17,2,0,0,0
0,66,6000.0,0.0,0.146143626,0.010331611,2,0,0,0,0
0,63,,0.0,0.065223198,2.0,18,1,0,0,0
1,40,5224.0,1.0,0.9999999,0.103157895,1,0,0,0,5
1,42,4600.0,5.0,1.473053892,0.174092589,2,0,0,3,6
0,60,,0.0,0.012132399,2.0,9,0,0,0,0
0,67,,0.0,0.0,2.0,9,1,0,0,0
0,32,1810.0,1.0,0.9999999,0.253451132,1,0,1,0,0
0,39,7652.0,2.0,0.688453986,0.640533124,10,2,0,0,0
0,40,,2.0,0.0,2.0,8,0,0,0,0
0,32,5000.0,0.0,0.638811513,0.890821836,14,1,0,0,0
0,72,0.0,0.0,0.431243448,2.0,11,1,0,0,0
0,46,5800.0,0.0,0.490775037,0.585761076,13,1,0,0,0
0,52,,0.0,0.9999999,2.0,2,1,0,0,0
0,64,5824.0,0.0,0.136252068,0.183519313,10,1,0,0,0
0,64,10260.0,2.0,0.448850178,0.214209141,16,0,0,0,0
0,53,8166.0,1.0,0.078534312,0.162238276,7,0,1,0,0
0,27,2600.0,1.0,0.9999999,0.00461361,0,0,0,0,1
0,45,,0.0,0.068171264,2.0,18,1,0,0,0
0,55,,0.0,0.072570705,2.0,7,0,0,0,0
0,44,11400.0,0.0,0.590752139,0.264713622,4,1,0,0,0
1,56,12000.0,0.0,0.895473635,0.322056495,9,2,2,0,0
0,38,4200.0,3.0,1.043410399,0.465365389,9,0,4,3,1
0,65,,0.0,0.023150289,2.0,8,1,0,0,0
0,34,3333.0,0.0,0.075559596,0.539892022,5,1,0,0,0
0,43,11000.0,0.0,0.116062694,0.347695664,9,2,0,0,0
0,72,18583.0,0.0,0.20023883,0.216422729,11,1,0,0,0
0,56,6025.0,3.0,0.444386703,0.326086957,10,1,0,0,0
1,36,2800.0,2.0,0.736344538,0.242413424,5,0,1,0,0
0,75,,0.0,0.0,0.0,3,0,0,0,0
0,63,2595.0,0.0,0.056838932,0.515023112,4,1,0,0,0
0,51,3125.0,1.0,0.197995112,0.782789507,10,1,0,0,0
1,36,3620.0,2.0,0.939097507,0.363159348,10,0,0,0,0
0,44,,0.0,0.985457754,2.0,16,2,0,0,0
0,47,10000.0,0.0,0.178592421,0.233776622,9,2,0,0,0
0,58,4532.0,1.0,0.609753958,1.079858813,13,1,1,0,0
0,46,7184.0,2.0,0.550655229,0.043562978,2,0,0,0,0
0,41,15833.0,0.0,0.239056224,0.037451055,9,0,0,0,0
0,35,4300.0,4.0,0.266054366,0.342245989,6,0,3,0,0
0,52,,0.0,0.094369577,2.0,15,2,0,0,0
0,50,4667.0,1.0,0.310471094,0.02806341,4,0,0,0,0
1,45,7397.0,1.0,1.20829476,0.153419843,8,0,1,6,4
0,55,6600.0,0.0,0.013557599,0.232389032,14,2,0,0,0
0,58,13058.0,0.0,0.008169215,0.495137453,9,2,0,0,0
0,56,9832.0,0.0,0.032333338,0.243974372,19,1,0,0,0
0,39,,,0.025847837,2.0,6,2,0,0,0
0,63,5500.0,1.0,0.025813921,0.354299218,17,2,0,0,0
0,69,2500.0,0.0,0.0,0.487405038,16,2,0,0,0
0,63,0.0,0.0,0.331675369,2.0,22,2,0,0,0
0,32,3282.0,0.0,0.103786686,0.01127018,3,0,1,0,0
0,56,,1.0,0.986463621,2.0,8,1,0,0,0
0,33,6000.0,1.0,0.067986403,0.701049825,3,1,0,0,0
0,66,,0.0,0.485138854,2.0,9,2,0,0,0
0,53,0.0,0.0,0.088703073,2.0,3,0,0,0,0
0,68,,0.0,0.0,2.0,7,1,0,0,0
0,73,10500.0,0.0,0.015390024,0.001047519,4,0,0,0,0
0,58,7996.0,0.0,0.271338669,0.403401275,20,2,2,0,0
0,62,3000.0,0.0,0.304529513,0.31556148,13,1,2,1,0
0,60,4225.0,0.0,0.122037559,0.159962139,11,0,0,0,0
0,34,6666.0,2.0,0.009558452,0.336133193,13,1,0,0,0
0,58,15000.0,2.0,0.015459376,0.053596427,12,1,0,0,0
0,68,,0.0,0.003701064,2.0,8,1,0,0,0
0,68,,0.0,0.111878122,2.0,8,1,0,0,0
0,60,1000.0,0.0,0.015481989,1.175824176,13,1,5,0,0
1,58,5500.0,0.0,0.972285564,0.529176513,10,2,5,0,2
1,29,,0.0,0.9999999,2.0,3,0,0,0,2
0,51,4528.0,0.0,1.176079734,0.002207993,1,0,2,0,0
0,48,10410.0,3.0,0.963281469,0.543367592,12,1,0,0,0
0,26,4000.0,0.0,0.763491006,0.008497876,1,0,0,0,0
0,64,3290.0,2.0,0.182533006,0.981768459,16,1,0,0,0
0,59,1250.0,1.0,0.0,0.0,1,0,0,0,0
0,32,5900.0,2.0,0.010393374,0.315539739,7,1,0,0,0
0,64,9500.0,0.0,0.073281484,0.215977266,8,2,0,0,0
1,50,5500.0,0.0,0.417762418,0.37102345,8,1,0,0,0
0,39,3000.0,0.0,0.979099445,1.206597801,6,1,0,0,0
0,59,3500.0,0.0,0.162476865,0.684375893,15,1,0,0,0
0,47,5000.0,1.0,0.631491234,0.115776845,5,0,1,1,1
0,45,3325.0,0.0,0.011396624,0.533674083,11,2,0,0,3
0,72,4533.0,1.0,0.159948573,0.044331716,2,0,0,0,0
0,57,,3.0,0.039323093,2.0,13,1,0,0,0
0,74,,0.0,0.081354499,2.0,6,2,0,0,0
0,46,,2.0,0.097958311,2.0,8,1,0,0,0
0,58,,0.0,0.300665312,2.0,10,3,0,0,0
0,51,,,0.054595985,2.0,5,1,0,0,0
0,42,9819.0,4.0,0.13203527,0.296130346,14,2,0,0,0
0,77,0.0,0.0,0.802456792,2.0,9,2,0,0,0
0,36,2393.0,0.0,0.064704773,0.48663325,4,1,0,0,0
0,32,4583.0,0.0,0.067426966,0.161867365,9,0,1,0,0
0,63,6166.0,0.0,0.019447941,0.081401005,11,1,0,0,0
0,45,500.0,1.0,0.45439527,2.0,9,1,1,0,1
0,52,15300.0,3.0,0.076654543,0.056532253,15,0,0,0,0
0,51,5976.0,0.0,1.003498251,0.42295466,6,2,0,1,0
0,26,1.0,0.0,0.0,0.0,3,0,0,0,0
0,49,5499.0,2.0,0.015807786,0.253454545,5,1,0,0,0
0,56,7800.0,0.0,0.0,0.290603769,11,2,0,0,0
0,42,8750.0,2.0,0.06869976,0.354245229,7,2,1,0,0
0,59,2500.0,0.0,0.549450549,0.006397441,2,0,0,0,0
0,47,4650.0,0.0,0.362489352,0.394753816,8,1,0,0,0
0,55,6884.0,2.0,0.107535816,0.702977487,24,4,0,0,0
0,62,,0.0,0.020198653,2.0,9,2,0,0,0
0,45,3612.0,3.0,0.749925007,0.734292831,8,1,2,0,0
0,57,1798.0,0.0,0.745453325,0.835464147,9,0,1,0,0
0,62,4570.0,0.0,0.266965038,0.314373222,20,1,0,0,0
0,56,,,0.586070696,2.0,4,1,0,0,0
0,56,5900.0,0.0,0.223844833,0.207083545,11,0,0,0,0
0,75,5600.0,0.0,0.9999999,0.004284949,1,0,0,0,1
0,69,7187.0,1.0,0.080121478,0.884529772,20,3,0,0,0
1,35,4000.0,3.0,0.458616553,0.013746563,2,0,0,0,1
0,27,4500.0,1.0,0.052389522,0.00155521,1,0,0,0,0
0,59,13749.0,2.0,0.0,0.141309091,7,1,0,0,0
0,50,8026.0,3.0,0.401313478,0.355051701,9,2,0,0,0
0,59,5040.0,1.0,0.16504609,0.649672684,24,3,0,0,0
0,62,7914.0,0.0,0.090939485,0.012634239,8,1,0,0,0
0,45,11250.0,5.0,0.584959058,0.333125944,8,1,0,0,0
0,46,10000.0,0.0,0.007363709,0.335566443,8,3,0,0,0
0,46,5600.0,2.0,0.14680996,0.357257633,10,4,0,0,0
0,48,1200.0,2.0,0.075065877,2.0,9,2,0,0,0
1,50,8160.0,0.0,0.26056397,0.538659478,13,1,3,2,0
0,70,7000.0,2.0,0.0,0.0,6,0,0,0,0
0,61,,0.0,0.007739698,2.0,7,2,0,0,0
0,35,7700.0,4.0,0.080024864,0.235294118,9,2,0,0,0
1,55,,0.0,0.9999999,2.0,1,1,1,0,2
0,73,10200.0,0.0,0.241792198,0.016959122,13,0,0,0,0
0,35,3992.0,0.0,0.253073456,0.214124718,6,0,0,0,0
0,36,4000.0,1.0,0.842397641,0.305923519,7,0,0,0,0
0,72,9842.0,0.0,0.060585265,0.070202174,5,1,0,1,0
0,45,7200.0,4.0,0.015038921,0.552006666,6,2,0,0,0
0,51,5716.0,0.0,0.524534489,0.311177191,16,0,0,0,0
0,41,11344.0,0.0,0.124758934,0.248038784,15,1,3,0,0
0,51,6564.0,0.0,0.029820521,0.454531607,19,2,0,0,0
0,49,25000.0,3.0,0.918565699,0.413063477,18,2,0,0,0
0,22,,0.0,1.213572854,2.0,1,0,0,0,0
0,55,5200.0,0.0,0.108203862,0.481061334,16,2,0,0,0
0,37,,0.0,0.142728943,2.0,3,1,0,0,0
0,41,6000.0,2.0,0.0,0.538743543,7,3,0,0,0
0,46,,0.0,0.163499592,2.0,3,1,0,0,0
1,54,10888.0,1.0,0.032784395,0.55790247,12,3,0,0,0
0,90,,0.0,0.0,0.0,4,0,0,0,0
0,50,8000.0,1.0,0.047987381,0.34495688,11,2,1,0,0
0,78,6666.0,0.0,0.014109451,0.097045148,6,1,0,0,0
0,56,6000.0,2.0,0.024022746,0.635227462,9,2,0,0,0
0,66,8000.0,0.0,0.021458314,0.533183352,10,3,0,0,0
0,52,5000.0,2.0,0.9999999,0.074585083,3,0,0,0,0
0,32,8366.0,2.0,0.096861143,0.351619457,4,1,0,0,0
0,66,2760.0,1.0,0.897605285,0.304237595,6,0,2,0,0
0,52,18800.0,2.0,0.607107628,0.409073985,21,3,0,0,0
0,37,7031.0,3.0,0.036802273,0.262798635,5,1,0,0,0
0,60,4200.0,0.0,0.04351913,0.240656986,6,1,0,0,0
0,51,16666.0,4.0,0.216008453,0.226675466,10,1,0,0,0
0,65,2823.0,0.0,0.095728339,1.036473088,27,2,0,0,0
0,57,0.0,0.0,0.440866418,2.0,10,1,0,0,0
0,51,5834.0,0.0,0.263185413,0.248671808,8,1,0,0,0
0,67,,0.0,0.302748828,2.0,7,1,0,0,0
0,75,,0.0,0.009230582,2.0,4,0,0,0,0
0,40,5097.0,2.0,0.550494627,0.191643782,9,1,0,0,1
0,42,5100.0,0.0,0.0,0.335424427,6,2,0,0,0
0,45,5000.0,0.0,0.444403596,0.719856029,13,1,0,0,0
0,56,5300.0,2.0,0.041174983,0.356725146,8,1,0,0,0
0,45,2700.0,2.0,0.223086324,0.61347649,7,2,1,0,0
0,33,5000.0,1.0,0.225868669,0.627074585,11,2,0,0,0
0,48,5516.0,0.0,0.065889711,0.019575856,2,0,0,0,0
0,47,11800.0,3.0,0.060228512,0.372934497,10,3,0,0,0
0,85,12083.0,0.0,0.044220257,0.003558424,4,0,0,0,0
0,49,6100.0,1.0,0.021815049,0.26225209,7,1,0,0,0
0,62,,0.0,0.022320437,2.0,13,1,0,0,0
0,39,6450.0,0.0,0.203888505,0.384901566,8,2,0,0,0
0,35,10863.0,0.0,0.287847477,0.222385862,8,1,0,0,0
1,54,5833.0,1.0,0.341938705,0.226431265,6,0,1,0,0
0,53,5165.0,0.0,0.440400904,0.491869919,8,2,0,0,0
0,27,5166.0,0.0,0.538552675,0.124056512,6,0,1,0,0
0,65,3749.0,4.0,0.0,0.174133333,9,0,0,0,0
0,80,7666.0,1.0,0.081648764,0.172557715,11,1,0,0,0
0,44,13000.0,3.0,0.9999999,0.058687793,3,0,1,0,0
0,74,2517.0,0.0,0.05266548,0.097299444,14,0,0,0,0
0,55,,3.0,0.564668451,2.0,5,1,0,0,0
0,31,1400.0,0.0,0.043194241,0.310492505,6,0,0,0,0
0,51,4166.0,2.0,0.023661476,0.033837293,30,0,0,0,0
1,39,,1.0,0.853658537,2.0,5,0,1,0,2
0,73,3993.0,0.0,0.181503403,0.664997496,15,1,0,0,0
0,77,1600.0,0.0,0.029998,0.657713929,5,0,0,0,0
0,74,,0.0,0.010349741,2.0,7,2,0,0,0
1,47,10000.0,4.0,0.99640036,0.380861914,5,1,3,4,5
0,45,9100.0,2.0,0.557074944,0.552466762,14,2,1,0,0
0,77,5058.0,2.0,0.208346066,0.417473809,8,1,0,0,0
0,76,,,0.00731426,2.0,7,0,0,0,0
0,51,7600.0,3.0,0.421459371,0.432048415,26,1,1,0,0
0,38,3212.0,0.0,0.884619822,0.520385932,13,1,0,1,0
0,58,3500.0,0.0,0.403838465,0.627249357,9,1,0,0,0
0,33,4611.0,3.0,0.9999999,0.255637467,3,0,0,0,0
0,51,9000.0,2.0,0.340933561,0.410621042,14,2,0,0,0
0,38,,0.0,0.028222042,2.0,4,1,0,0,0
0,37,1950.0,2.0,0.627089015,0.701178883,11,0,0,0,0
0,64,,0.0,0.049334218,2.0,4,1,0,0,0
0,75,,,0.0,0.0,1,0,0,0,0
0,60,4200.0,1.0,0.008536377,0.002380386,4,0,0,0,0
0,57,2333.0,0.0,0.0,0.579263068,14,1,0,0,0
0,72,,,0.009844415,2.0,6,0,0,0,0
0,58,6500.0,1.0,0.042948926,0.304414705,8,1,0,0,0
0,39,6240.0,0.0,0.004333153,0.056561448,4,0,0,0,0
0,67,,0.0,0.021968334,2.0,14,0,0,0,0
0,68,105.0,0.0,0.013161821,2.0,20,2,0,0,0
0,85,,,0.025126359,2.0,5,1,0,0,0
0,66,1600.0,0.0,0.018260148,0.129294191,6,0,0,0,0
0,49,,0.0,0.030797543,2.0,5,1,0,0,0
1,67,7500.0,0.0,0.63340754,0.675243301,25,2,0,0,0
0,42,,,0.057080531,2.0,1,0,0,0,0
0,67,10500.0,0.0,0.353273185,0.352156937,21,2,0,0,0
0,58,13333.0,0.0,0.130579444,0.087370631,4,1,0,0,0
1,25,,,1.061100292,2.0,7,0,0,1,1
0,65,,0.0,0.852019094,2.0,3,0,0,0,1
0,43,7500.0,4.0,0.0,0.275029996,9,1,0,0,0
